"Année de naissance";"Sexe";"Age";"Quotient de mortalité par âge x (Qx)"
"1912";"Homme";"83 ans";0.102903
"1912";"Homme";"84 ans";0.110433
"1912";"Homme";"85 ans";0.122277
"1912";"Homme";"86 ans";0.137980
"1912";"Homme";"87 ans";0.147810
"1912";"Homme";"88 ans";0.148991
"1912";"Homme";"89 ans";0.160425
"1912";"Homme";"90 ans";0.188458
"1912";"Homme";"91 ans";0.209828
"1912";"Homme";"92 ans";0.230705
"1912";"Homme";"93 ans";0.235707
"1912";"Homme";"94 ans";0.263938
"1912";"Homme";"95 ans";0.285838
"1912";"Homme";"96 ans";0.278868
"1912";"Homme";"97 ans";0.310280
"1912";"Homme";"98 ans";0.357862
"1912";"Homme";"99 ans";0.389418
"1912";"Homme";"100 ans";0.428325
"1912";"Homme";"101 ans";0.377660
"1912";"Homme";"102 ans";0.333333
"1912";"Homme";"103 ans";0.294118
"1912";"Homme";"104 ans";0.708333
"1912";"Homme";"105 ans";0.714286
"1912";"Homme";"106 ans";1.000000
"1912";"Homme";"107 ans";1.000000
"1912";"Homme";"108 ans";1.000000
"1912";"Homme";"109 ans";1.000000
"1912";"Homme";"110 ans";1.000000
"1912";"Homme";"111 ans";1.000000
"1912";"Homme";"112 ans";1.000000
"1912";"Homme";"113 ans";1.000000
"1912";"Homme";"114 ans";1.000000
"1912";"Homme";"115 ans";1.000000
"1912";"Homme";"116 ans";1.000000
"1912";"Homme";"117 ans";1.000000
"1912";"Homme";"118 ans";1.000000
"1912";"Homme";"119 ans";1.000000
"1912";"Homme";"120 ans";1.000000
"1913";"Homme";"65 ans";0.024009
"1913";"Homme";"66 ans";0.026308
"1913";"Homme";"67 ans";0.028301
"1913";"Homme";"68 ans";0.028539
"1913";"Homme";"69 ans";0.033355
"1913";"Homme";"70 ans";0.034008
"1913";"Homme";"71 ans";0.037780
"1913";"Homme";"72 ans";0.039728
"1913";"Homme";"73 ans";0.043270
"1913";"Homme";"74 ans";0.047886
"1913";"Homme";"75 ans";0.051342
"1913";"Homme";"76 ans";0.058417
"1913";"Homme";"77 ans";0.062090
"1913";"Homme";"78 ans";0.067028
"1913";"Homme";"79 ans";0.070140
"1913";"Homme";"80 ans";0.083668
"1913";"Homme";"81 ans";0.084738
"1913";"Homme";"82 ans";0.096263
"1913";"Homme";"83 ans";0.103377
"1913";"Homme";"84 ans";0.114325
"1913";"Homme";"85 ans";0.122303
"1913";"Homme";"86 ans";0.124221
"1913";"Homme";"87 ans";0.139638
"1913";"Homme";"88 ans";0.143554
"1913";"Homme";"89 ans";0.172676
"1913";"Homme";"90 ans";0.185933
"1913";"Homme";"91 ans";0.209217
"1913";"Homme";"92 ans";0.235526
"1913";"Homme";"93 ans";0.217137
"1913";"Homme";"94 ans";0.254272
"1913";"Homme";"95 ans";0.285591
"1913";"Homme";"96 ans";0.296686
"1913";"Homme";"97 ans";0.287999
"1913";"Homme";"98 ans";0.328055
"1913";"Homme";"99 ans";0.364217
"1913";"Homme";"100 ans";0.349903
"1913";"Homme";"101 ans";0.418682
"1913";"Homme";"102 ans";0.475410
"1913";"Homme";"103 ans";0.437500
"1913";"Homme";"104 ans";0.500000
"1913";"Homme";"105 ans";0.444444
"1913";"Homme";"106 ans";0.400000
"1913";"Homme";"107 ans";0.000000
"1913";"Homme";"108 ans";0.500000
"1913";"Homme";"109 ans";1.000000
"1913";"Homme";"110 ans";1.000000
"1913";"Homme";"111 ans";1.000000
"1913";"Homme";"112 ans";1.000000
"1913";"Homme";"113 ans";1.000000
"1913";"Homme";"114 ans";1.000000
"1913";"Homme";"115 ans";1.000000
"1913";"Homme";"116 ans";1.000000
"1913";"Homme";"117 ans";1.000000
"1913";"Homme";"118 ans";1.000000
"1913";"Homme";"119 ans";1.000000
"1913";"Homme";"120 ans";1.000000
"1914";"Homme";"65 ans";0.023917
"1914";"Homme";"66 ans";0.027096
"1914";"Homme";"67 ans";0.029094
"1914";"Homme";"68 ans";0.028172
"1914";"Homme";"69 ans";0.031598
"1914";"Homme";"70 ans";0.032196
"1914";"Homme";"71 ans";0.036437
"1914";"Homme";"72 ans";0.038031
"1914";"Homme";"73 ans";0.043265
"1914";"Homme";"74 ans";0.047397
"1914";"Homme";"75 ans";0.049455
"1914";"Homme";"76 ans";0.054296
"1914";"Homme";"77 ans";0.060376
"1914";"Homme";"78 ans";0.067478
"1914";"Homme";"79 ans";0.069051
"1914";"Homme";"80 ans";0.075178
"1914";"Homme";"81 ans";0.080541
"1914";"Homme";"82 ans";0.088968
"1914";"Homme";"83 ans";0.101641
"1914";"Homme";"84 ans";0.111256
"1914";"Homme";"85 ans";0.117692
"1914";"Homme";"86 ans";0.126211
"1914";"Homme";"87 ans";0.137928
"1914";"Homme";"88 ans";0.152075
"1914";"Homme";"89 ans";0.161420
"1914";"Homme";"90 ans";0.190766
"1914";"Homme";"91 ans";0.193673
"1914";"Homme";"92 ans";0.203098
"1914";"Homme";"93 ans";0.232074
"1914";"Homme";"94 ans";0.247340
"1914";"Homme";"95 ans";0.247461
"1914";"Homme";"96 ans";0.321023
"1914";"Homme";"97 ans";0.341409
"1914";"Homme";"98 ans";0.323701
"1914";"Homme";"99 ans";0.390335
"1914";"Homme";"100 ans";0.463415
"1914";"Homme";"101 ans";0.454545
"1914";"Homme";"102 ans";0.562500
"1914";"Homme";"103 ans";0.380952
"1914";"Homme";"104 ans";0.384615
"1914";"Homme";"105 ans";0.125000
"1914";"Homme";"106 ans";0.714286
"1914";"Homme";"107 ans";1.000000
"1914";"Homme";"108 ans";1.000000
"1914";"Homme";"109 ans";1.000000
"1914";"Homme";"110 ans";1.000000
"1914";"Homme";"111 ans";1.000000
"1914";"Homme";"112 ans";1.000000
"1914";"Homme";"113 ans";1.000000
"1914";"Homme";"114 ans";1.000000
"1914";"Homme";"115 ans";1.000000
"1914";"Homme";"116 ans";1.000000
"1914";"Homme";"117 ans";1.000000
"1914";"Homme";"118 ans";1.000000
"1914";"Homme";"119 ans";1.000000
"1914";"Homme";"120 ans";1.000000
"1915";"Homme";"65 ans";0.025224
"1915";"Homme";"66 ans";0.024581
"1915";"Homme";"67 ans";0.027726
"1915";"Homme";"68 ans";0.027850
"1915";"Homme";"69 ans";0.033643
"1915";"Homme";"70 ans";0.034954
"1915";"Homme";"71 ans";0.035190
"1915";"Homme";"72 ans";0.038769
"1915";"Homme";"73 ans";0.042882
"1915";"Homme";"74 ans";0.049500
"1915";"Homme";"75 ans";0.050342
"1915";"Homme";"76 ans";0.055103
"1915";"Homme";"77 ans";0.058595
"1915";"Homme";"78 ans";0.062202
"1915";"Homme";"79 ans";0.066820
"1915";"Homme";"80 ans";0.072641
"1915";"Homme";"81 ans";0.085267
"1915";"Homme";"82 ans";0.090080
"1915";"Homme";"83 ans";0.100151
"1915";"Homme";"84 ans";0.107622
"1915";"Homme";"85 ans";0.108754
"1915";"Homme";"86 ans";0.126843
"1915";"Homme";"87 ans";0.140085
"1915";"Homme";"88 ans";0.138590
"1915";"Homme";"89 ans";0.169371
"1915";"Homme";"90 ans";0.183612
"1915";"Homme";"91 ans";0.205994
"1915";"Homme";"92 ans";0.222164
"1915";"Homme";"93 ans";0.234879
"1915";"Homme";"94 ans";0.249451
"1915";"Homme";"95 ans";0.281330
"1915";"Homme";"96 ans";0.307881
"1915";"Homme";"97 ans";0.343813
"1915";"Homme";"98 ans";0.340774
"1915";"Homme";"99 ans";0.331691
"1915";"Homme";"100 ans";0.428370
"1915";"Homme";"101 ans";0.348112
"1915";"Homme";"102 ans";0.444444
"1915";"Homme";"103 ans";0.533333
"1915";"Homme";"104 ans";0.285714
"1915";"Homme";"105 ans";0.300000
"1915";"Homme";"106 ans";0.148148
"1915";"Homme";"107 ans";0.641370
"1915";"Homme";"108 ans";0.689764
"1915";"Homme";"109 ans";0.717006
"1915";"Homme";"110 ans";0.745307
"1915";"Homme";"111 ans";0.774549
"1915";"Homme";"112 ans";0.804508
"1915";"Homme";"113 ans";0.834833
"1915";"Homme";"114 ans";0.865021
"1915";"Homme";"115 ans";0.894407
"1915";"Homme";"116 ans";0.922173
"1915";"Homme";"117 ans";0.947397
"1915";"Homme";"118 ans";0.969148
"1915";"Homme";"119 ans";0.986666
"1915";"Homme";"120 ans";1.000000
"1916";"Homme";"65 ans";0.024698
"1916";"Homme";"66 ans";0.025255
"1916";"Homme";"67 ans";0.028366
"1916";"Homme";"68 ans";0.029006
"1916";"Homme";"69 ans";0.032451
"1916";"Homme";"70 ans";0.031257
"1916";"Homme";"71 ans";0.036505
"1916";"Homme";"72 ans";0.038239
"1916";"Homme";"73 ans";0.041805
"1916";"Homme";"74 ans";0.046259
"1916";"Homme";"75 ans";0.049241
"1916";"Homme";"76 ans";0.053199
"1916";"Homme";"77 ans";0.059947
"1916";"Homme";"78 ans";0.063215
"1916";"Homme";"79 ans";0.069660
"1916";"Homme";"80 ans";0.076140
"1916";"Homme";"81 ans";0.082734
"1916";"Homme";"82 ans";0.090452
"1916";"Homme";"83 ans";0.097352
"1916";"Homme";"84 ans";0.101055
"1916";"Homme";"85 ans";0.114391
"1916";"Homme";"86 ans";0.122001
"1916";"Homme";"87 ans";0.136898
"1916";"Homme";"88 ans";0.149432
"1916";"Homme";"89 ans";0.159902
"1916";"Homme";"90 ans";0.173403
"1916";"Homme";"91 ans";0.213955
"1916";"Homme";"92 ans";0.209897
"1916";"Homme";"93 ans";0.231733
"1916";"Homme";"94 ans";0.271587
"1916";"Homme";"95 ans";0.286074
"1916";"Homme";"96 ans";0.334636
"1916";"Homme";"97 ans";0.316001
"1916";"Homme";"98 ans";0.407327
"1916";"Homme";"99 ans";0.349939
"1916";"Homme";"100 ans";0.383217
"1916";"Homme";"101 ans";0.416725
"1916";"Homme";"102 ans";0.507104
"1916";"Homme";"103 ans";0.500000
"1916";"Homme";"104 ans";0.363636
"1916";"Homme";"105 ans";0.714286
"1916";"Homme";"106 ans";0.700036
"1916";"Homme";"107 ans";0.665114
"1916";"Homme";"108 ans";0.691724
"1916";"Homme";"109 ans";0.719421
"1916";"Homme";"110 ans";0.748145
"1916";"Homme";"111 ans";0.777750
"1916";"Homme";"112 ans";0.807986
"1916";"Homme";"113 ans";0.838468
"1916";"Homme";"114 ans";0.868660
"1916";"Homme";"115 ans";0.897868
"1916";"Homme";"116 ans";0.925255
"1916";"Homme";"117 ans";0.949900
"1916";"Homme";"118 ans";0.970903
"1916";"Homme";"119 ans";0.987564
"1916";"Homme";"120 ans";1.000000
"1917";"Homme";"65 ans";0.023245
"1917";"Homme";"66 ans";0.024870
"1917";"Homme";"67 ans";0.027322
"1917";"Homme";"68 ans";0.030227
"1917";"Homme";"69 ans";0.030963
"1917";"Homme";"70 ans";0.030582
"1917";"Homme";"71 ans";0.032937
"1917";"Homme";"72 ans";0.039536
"1917";"Homme";"73 ans";0.040559
"1917";"Homme";"74 ans";0.047885
"1917";"Homme";"75 ans";0.048694
"1917";"Homme";"76 ans";0.051033
"1917";"Homme";"77 ans";0.058275
"1917";"Homme";"78 ans";0.061760
"1917";"Homme";"79 ans";0.069074
"1917";"Homme";"80 ans";0.072388
"1917";"Homme";"81 ans";0.079246
"1917";"Homme";"82 ans";0.090332
"1917";"Homme";"83 ans";0.092648
"1917";"Homme";"84 ans";0.099518
"1917";"Homme";"85 ans";0.108638
"1917";"Homme";"86 ans";0.127252
"1917";"Homme";"87 ans";0.127655
"1917";"Homme";"88 ans";0.145315
"1917";"Homme";"89 ans";0.162996
"1917";"Homme";"90 ans";0.173402
"1917";"Homme";"91 ans";0.208137
"1917";"Homme";"92 ans";0.212653
"1917";"Homme";"93 ans";0.238466
"1917";"Homme";"94 ans";0.252068
"1917";"Homme";"95 ans";0.293033
"1917";"Homme";"96 ans";0.286464
"1917";"Homme";"97 ans";0.340936
"1917";"Homme";"98 ans";0.381479
"1917";"Homme";"99 ans";0.300504
"1917";"Homme";"100 ans";0.373866
"1917";"Homme";"101 ans";0.504543
"1917";"Homme";"102 ans";0.429630
"1917";"Homme";"103 ans";0.607143
"1917";"Homme";"104 ans";0.454545
"1917";"Homme";"105 ans";0.483516
"1917";"Homme";"106 ans";0.640558
"1917";"Homme";"107 ans";0.666545
"1917";"Homme";"108 ans";0.693618
"1917";"Homme";"109 ans";0.721762
"1917";"Homme";"110 ans";0.750897
"1917";"Homme";"111 ans";0.780853
"1917";"Homme";"112 ans";0.811352
"1917";"Homme";"113 ans";0.841978
"1917";"Homme";"114 ans";0.872162
"1917";"Homme";"115 ans";0.901184
"1917";"Homme";"116 ans";0.928191
"1917";"Homme";"117 ans";0.952268
"1917";"Homme";"118 ans";0.972548
"1917";"Homme";"119 ans";0.988399
"1917";"Homme";"120 ans";1.000000
"1918";"Homme";"65 ans";0.021472
"1918";"Homme";"66 ans";0.024435
"1918";"Homme";"67 ans";0.027208
"1918";"Homme";"68 ans";0.029016
"1918";"Homme";"69 ans";0.030613
"1918";"Homme";"70 ans";0.030806
"1918";"Homme";"71 ans";0.036549
"1918";"Homme";"72 ans";0.037152
"1918";"Homme";"73 ans";0.039957
"1918";"Homme";"74 ans";0.044211
"1918";"Homme";"75 ans";0.050025
"1918";"Homme";"76 ans";0.051312
"1918";"Homme";"77 ans";0.057171
"1918";"Homme";"78 ans";0.060462
"1918";"Homme";"79 ans";0.065179
"1918";"Homme";"80 ans";0.073407
"1918";"Homme";"81 ans";0.082616
"1918";"Homme";"82 ans";0.082287
"1918";"Homme";"83 ans";0.094216
"1918";"Homme";"84 ans";0.103771
"1918";"Homme";"85 ans";0.114474
"1918";"Homme";"86 ans";0.114179
"1918";"Homme";"87 ans";0.133531
"1918";"Homme";"88 ans";0.147609
"1918";"Homme";"89 ans";0.163740
"1918";"Homme";"90 ans";0.193050
"1918";"Homme";"91 ans";0.199680
"1918";"Homme";"92 ans";0.216408
"1918";"Homme";"93 ans";0.237699
"1918";"Homme";"94 ans";0.266339
"1918";"Homme";"95 ans";0.282763
"1918";"Homme";"96 ans";0.325930
"1918";"Homme";"97 ans";0.306828
"1918";"Homme";"98 ans";0.372912
"1918";"Homme";"99 ans";0.327297
"1918";"Homme";"100 ans";0.361842
"1918";"Homme";"101 ans";0.381443
"1918";"Homme";"102 ans";0.483333
"1918";"Homme";"103 ans";0.516129
"1918";"Homme";"104 ans";0.556822
"1918";"Homme";"105 ans";0.616095
"1918";"Homme";"106 ans";0.641476
"1918";"Homme";"107 ans";0.667920
"1918";"Homme";"108 ans";0.695448
"1918";"Homme";"109 ans";0.724030
"1918";"Homme";"110 ans";0.753566
"1918";"Homme";"111 ans";0.783862
"1918";"Homme";"112 ans";0.814612
"1918";"Homme";"113 ans";0.845368
"1918";"Homme";"114 ans";0.875534
"1918";"Homme";"115 ans";0.904362
"1918";"Homme";"116 ans";0.930989
"1918";"Homme";"117 ans";0.954508
"1918";"Homme";"118 ans";0.974092
"1918";"Homme";"119 ans";0.989174
"1918";"Homme";"120 ans";1.000000
"1919";"Homme";"65 ans";0.020890
"1919";"Homme";"66 ans";0.024841
"1919";"Homme";"67 ans";0.026704
"1919";"Homme";"68 ans";0.029791
"1919";"Homme";"69 ans";0.031702
"1919";"Homme";"70 ans";0.032347
"1919";"Homme";"71 ans";0.035434
"1919";"Homme";"72 ans";0.038021
"1919";"Homme";"73 ans";0.040556
"1919";"Homme";"74 ans";0.040423
"1919";"Homme";"75 ans";0.047768
"1919";"Homme";"76 ans";0.050220
"1919";"Homme";"77 ans";0.052607
"1919";"Homme";"78 ans";0.056607
"1919";"Homme";"79 ans";0.064926
"1919";"Homme";"80 ans";0.073305
"1919";"Homme";"81 ans";0.071170
"1919";"Homme";"82 ans";0.085805
"1919";"Homme";"83 ans";0.095636
"1919";"Homme";"84 ans";0.101069
"1919";"Homme";"85 ans";0.107708
"1919";"Homme";"86 ans";0.121339
"1919";"Homme";"87 ans";0.132232
"1919";"Homme";"88 ans";0.146185
"1919";"Homme";"89 ans";0.155879
"1919";"Homme";"90 ans";0.171729
"1919";"Homme";"91 ans";0.186502
"1919";"Homme";"92 ans";0.217662
"1919";"Homme";"93 ans";0.244054
"1919";"Homme";"94 ans";0.268900
"1919";"Homme";"95 ans";0.288919
"1919";"Homme";"96 ans";0.296476
"1919";"Homme";"97 ans";0.294335
"1919";"Homme";"98 ans";0.340531
"1919";"Homme";"99 ans";0.319703
"1919";"Homme";"100 ans";0.409454
"1919";"Homme";"101 ans";0.550948
"1919";"Homme";"102 ans";0.632653
"1919";"Homme";"103 ans";0.535799
"1919";"Homme";"104 ans";0.558210
"1919";"Homme";"105 ans";0.616520
"1919";"Homme";"106 ans";0.642344
"1919";"Homme";"107 ans";0.669240
"1919";"Homme";"108 ans";0.697216
"1919";"Homme";"109 ans";0.726227
"1919";"Homme";"110 ans";0.756154
"1919";"Homme";"111 ans";0.786779
"1919";"Homme";"112 ans";0.817767
"1919";"Homme";"113 ans";0.848643
"1919";"Homme";"114 ans";0.878779
"1919";"Homme";"115 ans";0.907407
"1919";"Homme";"116 ans";0.933655
"1919";"Homme";"117 ans";0.956629
"1919";"Homme";"118 ans";0.975541
"1919";"Homme";"119 ans";0.989894
"1919";"Homme";"120 ans";1.000000
"1920";"Homme";"65 ans";0.023861
"1920";"Homme";"66 ans";0.024434
"1920";"Homme";"67 ans";0.026248
"1920";"Homme";"68 ans";0.026286
"1920";"Homme";"69 ans";0.028235
"1920";"Homme";"70 ans";0.031360
"1920";"Homme";"71 ans";0.034193
"1920";"Homme";"72 ans";0.037070
"1920";"Homme";"73 ans";0.040274
"1920";"Homme";"74 ans";0.043190
"1920";"Homme";"75 ans";0.043692
"1920";"Homme";"76 ans";0.049729
"1920";"Homme";"77 ans";0.053843
"1920";"Homme";"78 ans";0.059156
"1920";"Homme";"79 ans";0.061559
"1920";"Homme";"80 ans";0.066518
"1920";"Homme";"81 ans";0.072265
"1920";"Homme";"82 ans";0.080055
"1920";"Homme";"83 ans";0.090680
"1920";"Homme";"84 ans";0.096016
"1920";"Homme";"85 ans";0.105764
"1920";"Homme";"86 ans";0.111216
"1920";"Homme";"87 ans";0.130876
"1920";"Homme";"88 ans";0.137387
"1920";"Homme";"89 ans";0.156294
"1920";"Homme";"90 ans";0.172221
"1920";"Homme";"91 ans";0.196902
"1920";"Homme";"92 ans";0.229377
"1920";"Homme";"93 ans";0.228498
"1920";"Homme";"94 ans";0.259566
"1920";"Homme";"95 ans";0.254542
"1920";"Homme";"96 ans";0.316020
"1920";"Homme";"97 ans";0.334589
"1920";"Homme";"98 ans";0.343667
"1920";"Homme";"99 ans";0.354303
"1920";"Homme";"100 ans";0.411765
"1920";"Homme";"101 ans";0.508333
"1920";"Homme";"102 ans";0.511465
"1920";"Homme";"103 ans";0.515138
"1920";"Homme";"104 ans";0.558438
"1920";"Homme";"105 ans";0.616902
"1920";"Homme";"106 ans";0.643164
"1920";"Homme";"107 ans";0.670506
"1920";"Homme";"108 ans";0.698923
"1920";"Homme";"109 ans";0.728356
"1920";"Homme";"110 ans";0.758663
"1920";"Homme";"111 ans";0.789607
"1920";"Homme";"112 ans";0.820823
"1920";"Homme";"113 ans";0.851806
"1920";"Homme";"114 ans";0.881904
"1920";"Homme";"115 ans";0.910327
"1920";"Homme";"116 ans";0.936197
"1920";"Homme";"117 ans";0.958636
"1920";"Homme";"118 ans";0.976900
"1920";"Homme";"119 ans";0.990562
"1920";"Homme";"120 ans";1.000000
"1921";"Homme";"65 ans";0.019369
"1921";"Homme";"66 ans";0.021671
"1921";"Homme";"67 ans";0.024690
"1921";"Homme";"68 ans";0.026327
"1921";"Homme";"69 ans";0.029172
"1921";"Homme";"70 ans";0.031788
"1921";"Homme";"71 ans";0.031035
"1921";"Homme";"72 ans";0.037081
"1921";"Homme";"73 ans";0.038241
"1921";"Homme";"74 ans";0.041620
"1921";"Homme";"75 ans";0.043929
"1921";"Homme";"76 ans";0.047771
"1921";"Homme";"77 ans";0.054381
"1921";"Homme";"78 ans";0.055810
"1921";"Homme";"79 ans";0.061555
"1921";"Homme";"80 ans";0.064297
"1921";"Homme";"81 ans";0.071149
"1921";"Homme";"82 ans";0.076353
"1921";"Homme";"83 ans";0.085824
"1921";"Homme";"84 ans";0.095387
"1921";"Homme";"85 ans";0.101264
"1921";"Homme";"86 ans";0.117642
"1921";"Homme";"87 ans";0.122821
"1921";"Homme";"88 ans";0.145856
"1921";"Homme";"89 ans";0.153190
"1921";"Homme";"90 ans";0.174863
"1921";"Homme";"91 ans";0.185901
"1921";"Homme";"92 ans";0.217887
"1921";"Homme";"93 ans";0.250808
"1921";"Homme";"94 ans";0.232964
"1921";"Homme";"95 ans";0.288410
"1921";"Homme";"96 ans";0.279544
"1921";"Homme";"97 ans";0.309427
"1921";"Homme";"98 ans";0.369626
"1921";"Homme";"99 ans";0.368083
"1921";"Homme";"100 ans";0.403315
"1921";"Homme";"101 ans";0.427850
"1921";"Homme";"102 ans";0.480559
"1921";"Homme";"103 ans";0.515066
"1921";"Homme";"104 ans";0.558624
"1921";"Homme";"105 ans";0.617242
"1921";"Homme";"106 ans";0.643937
"1921";"Homme";"107 ans";0.671719
"1921";"Homme";"108 ans";0.700571
"1921";"Homme";"109 ans";0.730416
"1921";"Homme";"110 ans";0.761097
"1921";"Homme";"111 ans";0.792348
"1921";"Homme";"112 ans";0.823781
"1921";"Homme";"113 ans";0.854863
"1921";"Homme";"114 ans";0.884913
"1921";"Homme";"115 ans";0.913126
"1921";"Homme";"116 ans";0.938620
"1921";"Homme";"117 ans";0.960536
"1921";"Homme";"118 ans";0.978176
"1921";"Homme";"119 ans";0.991184
"1921";"Homme";"120 ans";1.000000
"1922";"Homme";"65 ans";0.021924
"1922";"Homme";"66 ans";0.023245
"1922";"Homme";"67 ans";0.024614
"1922";"Homme";"68 ans";0.027216
"1922";"Homme";"69 ans";0.028587
"1922";"Homme";"70 ans";0.030169
"1922";"Homme";"71 ans";0.032289
"1922";"Homme";"72 ans";0.037048
"1922";"Homme";"73 ans";0.036902
"1922";"Homme";"74 ans";0.044116
"1922";"Homme";"75 ans";0.044897
"1922";"Homme";"76 ans";0.047423
"1922";"Homme";"77 ans";0.049664
"1922";"Homme";"78 ans";0.056039
"1922";"Homme";"79 ans";0.060321
"1922";"Homme";"80 ans";0.068107
"1922";"Homme";"81 ans";0.071484
"1922";"Homme";"82 ans";0.078313
"1922";"Homme";"83 ans";0.079645
"1922";"Homme";"84 ans";0.089092
"1922";"Homme";"85 ans";0.100677
"1922";"Homme";"86 ans";0.116711
"1922";"Homme";"87 ans";0.113208
"1922";"Homme";"88 ans";0.138282
"1922";"Homme";"89 ans";0.160280
"1922";"Homme";"90 ans";0.178594
"1922";"Homme";"91 ans";0.184873
"1922";"Homme";"92 ans";0.222885
"1922";"Homme";"93 ans";0.227957
"1922";"Homme";"94 ans";0.252255
"1922";"Homme";"95 ans";0.284858
"1922";"Homme";"96 ans";0.306883
"1922";"Homme";"97 ans";0.300420
"1922";"Homme";"98 ans";0.349120
"1922";"Homme";"99 ans";0.378998
"1922";"Homme";"100 ans";0.375705
"1922";"Homme";"101 ans";0.446430
"1922";"Homme";"102 ans";0.480156
"1922";"Homme";"103 ans";0.514956
"1922";"Homme";"104 ans";0.558769
"1922";"Homme";"105 ans";0.617541
"1922";"Homme";"106 ans";0.644665
"1922";"Homme";"107 ans";0.672880
"1922";"Homme";"108 ans";0.702160
"1922";"Homme";"109 ans";0.732412
"1922";"Homme";"110 ans";0.763456
"1922";"Homme";"111 ans";0.795007
"1922";"Homme";"112 ans";0.826646
"1922";"Homme";"113 ans";0.857816
"1922";"Homme";"114 ans";0.887811
"1922";"Homme";"115 ans";0.915810
"1922";"Homme";"116 ans";0.940931
"1922";"Homme";"117 ans";0.962335
"1922";"Homme";"118 ans";0.979374
"1922";"Homme";"119 ans";0.991761
"1922";"Homme";"120 ans";1.000000
"1923";"Homme";"65 ans";0.018595
"1923";"Homme";"66 ans";0.022976
"1923";"Homme";"67 ans";0.025009
"1923";"Homme";"68 ans";0.025635
"1923";"Homme";"69 ans";0.028953
"1923";"Homme";"70 ans";0.029711
"1923";"Homme";"71 ans";0.030750
"1923";"Homme";"72 ans";0.032537
"1923";"Homme";"73 ans";0.037332
"1923";"Homme";"74 ans";0.040591
"1923";"Homme";"75 ans";0.044211
"1923";"Homme";"76 ans";0.045202
"1923";"Homme";"77 ans";0.050319
"1923";"Homme";"78 ans";0.050808
"1923";"Homme";"79 ans";0.054409
"1923";"Homme";"80 ans";0.061746
"1923";"Homme";"81 ans";0.068900
"1923";"Homme";"82 ans";0.076324
"1923";"Homme";"83 ans";0.085411
"1923";"Homme";"84 ans";0.088593
